인덱스,이름,주소,#태그,전화번호,홈페이지,운영시간/휴무일,이미지,입장료,주차시설,소개
895,석천캠프,강원도 영월군 수주면 백년계곡길 52,#강원도#춘천#관광지#캠핑장,033-374-9881,http://cafe.naver.com/streamcamp/5,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AS10037_I_09.JPG&w=454&h=242,없음,주차 가능무료주차,석천 캠프는 강원도 영월군 수주면 백년계곡길 52에 있는 캠핑장이다. 강원도 최고의 청정지역 법흥계곡에서 가장 상류에 있다. 카라반 입장은 불가하며 애완동물은 출입가능하지만 대형견은 출입금지이다. 입실 시간은 오후 1시 퇴실 시간은 낮 12시이지만 예약자가 없는 경우 조기 입실 및 여유 있는 퇴실이 가능하다.
896,영월군 별총총마을,강원도 영월군 내성안길 9,#강원도#춘천#관광지#체험마을,033-372-8445,,연중개방,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AR10002_I_01.JPG&w=454&h=242,없음,주차 가능무료주차,별을 보는 조용한 정상이란 뜻을 품고 있는 별마로 천문대를 가는 길목에 바로‘영월 벽화 마을’이 조성되고 있다. 네비게이션 상에는 아직 올라 있지 않아(현재 조성 중인 관계로) 이곳 벽화마을을 찾기 위해선 ‘영월군 영월읍 영흥11리(오무개마을)’로 검색하면 정확히 찾아올 수 있다고 한다.
897,쌍쥐바위전망대,강원도 영월군 영월읍 문산1리,#강원도#춘천#관광지#전망대,없음,,연중개방,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AP10007_I_09.JPG&w=454&h=242,없음,없음없음,정선읍 가수리에서 시작된 동강은 영월읍에서 서강과 합류하여 남한강이 되고 충청북도 단양과 충주를 지나 경기도 양평 양수리에서 북한강과 만나 한강이 된다. 영월읍을 기준으로 동쪽에서 흘러오는 강을 동강 서쪽에서 흘러오는 강을 서강이라고 한다. 강 건너 문산마을에서 이쪽을 바라보면 아름다운 병풍바위가 마을을 감싸고 있는 형국인데 그 바위 속에 쌍 쥐 바위가 있다고 한다. 한 마리의 쥐가 새끼 쥐들에게 젖을 먹이고 다른 한 마리는 동강의 물을 먹고 있는 형상이어서 쌍 쥐 바위라고 불린다.
898,관음송,강원도 영월군 남면 광천리 산67-1,#강원도#춘천#관광지#자연생태,1577-0545,http://www.ywtour.com/Enjoy?num=69818,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10033_I_14.JPG&w=454&h=242,없음,주차 가능무료주차,영월의 청령포 부근에 위치한 관음송은 천연기념물 제349호로 지정된 나무로 크기는 높이 30m 가슴높이 둘레 5m이다. 지상 12m 높이에서 2개로 갈라져 동서로 약간 비스듬히 자랐다. 갈라진 줄기의 밑둘레는 각각 33m 295m이며 수관 폭은 동서 233m 남북 20m이며 수령 600년으로 추정된다. 한강 상류 지역인 영월군 남면의 강 가운데 고립된 작은 섬의 소나무숲 중앙에 있다. 이 나무는 조선 초 단종 유배 시의 수령을 80년으로 계산하였다고 한다. 단종이 유배생활을 할 때 이 소나무의 갈라진 사이에 걸터앉아서 쉬었다는 전설이 있다. 단종의 비참한 모습을 보았고 오열하는 소리를 들었다는 뜻에서 관음송이라 불렀다고 한다.
899,둥굴바위,강원도 영월군 영월읍 삼옥리,#강원도#춘천#관광지#자연생태,033-370-2541,,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10032_I_01.JPG&w=454&h=242,없음,주차 가능무료주차,둥글 바위 는 강원도 영월군 영월읍 삼옥리 번재 마을 앞에 자리한 너럭바위이다. 봉래산의 층암절벽 그리고 넓은 백사장과 어우러진 동강 가운데에 우뚝 솟아 있다. 에는‘군의 동쪽으로 20리 떨어진 천상 면(川上面)에 있는 바위로 백여 명이 앉을 수 있을 만큼 넓다’는 기록이 남아 있다.
900,동강어라연,강원도 영월군 영월읍 어라연길,#강원도#춘천#관광지#자연생태,1577-0545,http://www.ywtour.com/Enjoy?num=54161,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10031_I_01.JPG&w=454&h=242,없음,주차 가능무료주차,동강은 남한강 수계에 속하며 정선읍 가수리부터 영월에 이르기까지의 57km 구간을 이른다. 동강중에서도 가장 아름답고 신비스러움에 싸인 어라연은 기암괴석과 어우러진 울창한 송림이 천혜의 절경을 이루고 있으며 2004년 12월 7일 국가지정문화재 명승 제14호로 지정되었다. 래프팅 인근 등산과 함께 이곳을 즐길 수 있어 계절을 가리지 않고 관광객들이 많이 찾는 영월군의 대표 명소 중 하나이다.
901,능말산림생태체험장,강원도 영월군 영월읍 영흥리 산 131-1,#강원도#춘천#관광지#자연생태,1577-0545,,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10030_I_12.JPG&w=454&h=242,없음,주차 가능무료주차,영월군 영월읍 영흥리 일원에 있는 능말 산림 생태 체험장은 숲이 주는 정서적 편안함과 안정감을 통한 행복한 영월 만들기라는 조성 목적과 함께 만들어졌다. 단종의 넋이 잠든 능이 있는 곳에 자리하고 있어 능마을이라 불리던 이름이 현재는 능말로 불리고 있다. 장릉 충의공 기념관 물 무리 골 생태학습원 등과 함께 즐기는 산책로로 인기가 많으며 전나무가 빽빽하게 들어선 숲으로 유명하다.
902,영월 장릉물무리골 생태학습원,강원도 영월군 영월읍 영월로 1713-12,#강원도#춘천#관광지#자연생태,1577-0545,http://www.ywtour.com/Heritage?num=55053&g=7&b=125&m=20&s=25,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10029_I_01.JPG&w=454&h=242,없음,주차 가능무료주차,영월 장릉 물 무리 골 생태학습원은 영월군 영월읍 영흥리에 위치한 생태학습원으로 2009년 영월군에 의해 조성되었다. 단종을 모신 장릉과 연계한 생태학습공간으로 관광객들과 주민들에게 휴식의 장으로 활용되고 있다. 청정 영월의 생태학습원답게 공기도 매우 좋지만 탐방로의 조성에 자연 상태 그대로의 나무들을 활용하여 시원한 나무그늘들이 많아 산책을 목적으로 찾는 사람들이 많다.
903,영월군 한반도지형,강원도 영월군 한반도면 한반도로 555,#강원도#춘천#관광지#자연생태,033-374-4215 (종합관광안내,http://www.ywtour.com/Enjoy?num=55064&g=7&b=125&m=20&s=1,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AN10020_I_06.JPG&w=454&h=242,없음,주차 가능무료주차,한반도지형은 강원도 영월군 한반도면 선암마을에 위치한 한반도 모양의 지형으로써 2011년에 명승 제76호로 등재된 바 있다. 평창강에 의한 침식과 퇴적작용이 빚어낸 작품과도 같은 지형으로써 한반도를 쏙 빼닮은 지형이라 하여 붙여진 이름이 바로 한반도 지형이다. 2012년에는 한반도면 신천리 옹정리 후탄리에 위치한 한반도 습지가 습지 보호구역으로 지정되기도 했다. 이어 같은 해의 5월에는 람사르 습지로 등록되면서 생물지리 학적 가치를 인정받은 바 있다. 전기고생대 화석 산지와 함께 지리적 역사 여행 코스로 잘 알려져 있기도 하다.
904,선바위산,강원도 영월군 상동읍 내덕리,#강원도#춘천#관광지#산,033-370-2541,http://www.ywtour.com/Enjoy?num=64862&g=7&b=125&m=20&s=4,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10055_I_03.JPG&w=454&h=242,없음,주차 가능무료주차,선바위산은 강원도 영월군 상동읍 구래리에 있으며 해발 1042m를 자랑하는 산이다. 동양화의 신비로움을 담은 산이라고 소개될 정도로 한 폭의 그림같이 보이며 국도상에서 북으로 올려다보면 병풍을 펼쳐놓은 듯한 바위산이다. 바위와 노송군락이 동양화처럼 어우러진 비경을 자랑하고 있으며 높이 50여 미터의 선바위가 서 있어 선바위산이라는 이름을 얻게 되었다.
905,장성산,강원도 영월군 영월읍 거운리,#강원도#춘천#관광지#산,033-370-2541,,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10045_I_04.JPG&w=454&h=242,없음,주차 가능무료주차,장성산은 강원도 영월군 영월읍 거운리에 있는 산이다. 금의마을의 풍경을 한눈에 볼 수 있고 래프팅의 시작점인 동강의 시원한 물줄기를 감상하며 오를 수 있는 영월의 명산이다.
906,잣봉,강원도 영월군 영월읍 거운리,#강원도#춘천#관광지#산,033-370-2541,http://www.ywtour.com/Enjoy?num=64863,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10044_I_06.JPG&w=454&h=242,없음,주차 가능무료주차,잣봉은 강원도 영월군 거운리와 문산리에 있는 높이 537m의 산이다. 산행 거리가 짧았으나 영월군에서 잣봉에서 장성산을 거쳐 문산리까지 연장 코스를 완성하여 많은 등산객에게 주목받는 산행 코스로 인기를 끌고 있다. 또한 잣봉에서는 동강에서 가장 신비로운 경치를 자랑하는 어라연을 한눈에 감상할 수 있다.
907,구봉대산,강원도 영월군 수주면,#강원도#춘천#관광지#산,033-370-2544,http://www.ywtour.com/Enjoy?num=64839&g=7&b=125&m=20&s=4#,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10043_I_07.JPG&w=454&h=242,없음,없음없음,구봉대산은 강원도 영월군 수주면에 위치한 높이 870m의 산이다. 아홉 개의 봉우리로 이루어져 있어 구봉대산이라는 이름으로 불리게 됐다. 백덕산에서 사자산까지 이어지는 능선의 연장선에 있는 지능선이다. 법흥리의 적멸보궁과 법흥사를 품고 뻗어 나가 한 줄기는 주천강을 향해 가고 한 줄기는 법흥리의 버스 주차장 남쪽을 향해 있다.
908,목우산,강원도 영월군 중동면 녹전리 산 282,#강원도#춘천#관광지#산,1577-0545,http://www.ywtour.com/Enjoy?num=64861#,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10042_I_07.JPG&w=454&h=242,없음,없음없음,목우산은 중동면 녹전리와 하동면 내리 사이에 솟아 있는 산으로 해발 1066m이다. 백두대간의 구룡산에서 갈라져 나왔다. 중동면 녹전리에서는 소를 많이 방목하여 목우산이라 이름 붙여졌으며 김삿갓면 내리에서는 암봉의 모습이 상여와 비슷하여 상여 봉이라 불리고 이 지방 방언으로 생애 봉이라고도 한다.
909,덕가산,강원도 영월군 김삿갓면 예밀리,#강원도#춘천#관광지#산,033-370-2542,http://www.ywtour.com/Enjoy?num=64857,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10024_I_08.JPG&w=454&h=242,없음,주차 가능무료주차,덕가산은 강원도 영월군 김삿갓면에 위치한 높이 832m의 바위산이다. 모산은 두위지맥 상의 985m 봉이다. 영월군 하동면 예밀리에서 올려다보면 절리가 옥동천에 깎이어 수십 길 단애를 이루고 있다. 등산로는 옥동교에서 얼쿠리폭포를 거쳐 병풍바위를 지나 정상에 오를 수 있다. 높이 10m가량의 폭포 2개가 연이어져 있는 2단 폭포가 있는 것으로 유명하며 병풍처럼 둘러진 바위와 전망이 좋은 명산이다.
910,구룡산,강원도 영월군 수주면 운학리,#강원도#춘천#관광지#산,033-370-2542,http://www.ywtour.com/Enjoy?num=64854,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10023_I_03.JPG&w=454&h=242,없음,주차 가능무료주차,강원도와 경상북도에 걸쳐있는 구룡산은 태백산 청옥산 각화산 옥석산 등과 함께 태백산맥에서 소백산맥이 갈라져 나가는 곳에 있다. 구룡산은 영월의 서쪽 수주면 운학리와 도원리 사이에 운학천과 구절양장 굽이치는 섬안이강에 둘러싸여 그 아름다움을 더하고 있다. 정상에서의 조망은 사방에 막힘이 없고 서쪽으로 보이는 치악산의 장쾌한 산등성이의 흐름을 한눈에 바라볼 수 있다.
911,발산,강원도 영월군 영월읍 영흥리,#강원도#춘천#관광지#산,033-370-2542,http://www.ywtour.com/Enjoy?num=64829,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10022_I_01.JPG&w=454&h=242,없음,주차 가능무료주차,영월군 영월읍에 위치한 발산은 667m에 정상이 있다. 영월읍에서 북쪽으로 올려다보면 산의 모양이 삼각형처럼 생겨 일명 ‘삼각산’이라고도 불린다. 주위에는 장릉 영모전 보덕사 금몽암 등 많은 유적을 품에 안고 있으며 정상의 조망이 매우 뛰어나 해발은 낮지만 알찬 산행의 묘미를 느낄 수 있어 가볍게 등산을 하는 여행객들이 부담 없이 찾기 좋은 산이다.
912,태화산,강원도 영월군 영월읍,#강원도#춘천#관광지#산,033-370-2542,http://www.ywtour.com/Enjoy?num=53629,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10021_I_07.JPG&w=454&h=242,없음,주차 가능무료주차,강원도 영월군 남면 하동면과 충북 단양군 영춘면에 걸쳐 있는 산으로 1027m의 높이에 정상이 있다. 태백산맥의 줄기인 내지 산맥에 속하는 산으로 산세가 험하지 않은 편이라 다양한 연령대의 등산객들에게 인기를 끌고 있다. 남한강이 산자락을 휘감아 흐르고 있으며 4억 년의 신비를 간직한 고씨동굴을 품에 안고 사계절 변화무쌍한 부드러운 능선길이 아름다운 비경을 보여주는 최적의 가족 단위 산행지이다.
913,완택산,강원도 영월군 영월읍 삼옥리,#강원도#춘천#관광지#산,033-370-2541,http://www.ywtour.go.kr/Enjoy?num=64832,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10012_I_01.JPG&w=454&h=242,없음,주차 가능없음,높이 916m의 완택산은 연하리와 삼옥리 사이에 있으며 주 능선을 경계로 동쪽 연하리 방면은 절벽과 급경사가 많지만 서쪽 동강 방면은 완고한 동고서저의 산세를 이룬다. 이러한 산의 지형 덕에 산자락 곳곳에 산성을 쌓은 흔적들이 곳곳이 보인다. 이러한 지형적 특성 덕분에 예로부터 완택산은 천혜의 요새로 불려왔으며 수직 절벽의 자연 성곽을 이룰 뿐만 아니라 자연적인 방어선 구실도 함께 해왔다. 영월군민들이 전란기 피난처로 이용했다는 이야기도 전해진다.
914,단풍산,강원도 영월군 중동면 녹전리 산1,#강원도#춘천#관광지#산,033-373-4052(영월국유림관리,http://www.ywtour.com/Enjoy?num=64856&g=7&b=125&m=20&s=4,없음,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/7/AI10011_I_01.JPG&w=454&h=242,무료,주차 가능없음,1150m의 영월 단풍산은 함백산이 서쪽으로 뻗은 능선 상의 백운산을 거쳐 서남쪽으로 향하는 직동천과 옥동천 인근에 있는 산이다. 남쪽은 절벽으로 이뤄져 있어 조망이 매우 뛰어나고 아름다운 절경을 감상해볼 수 있는 곳이라 할 수 있다. 단풍산에서는 각종 야생화를 감상해볼 수 있으며 여름에는 꼬리진달래와 회목나무 털중나리 등의 꽃이 곳곳에 피어있음을 알 수 있다. 단풍산을 지나는 코스로는 솔고개 명품송과 매봉산을 거칠 수가 있다.
